,Season,Date,Odds,Winner,Loser,Outcome,Point Differential
15086,2015-16,2015-12-03,3.3,1610612749,1610612765,False,-7
15087,2015-16,2015-12-03,1.3703703703703702,1610612765,1610612749,True,7
15088,2015-16,2015-12-03,7.0,1610612747,1610612737,False,-13
15089,2015-16,2015-12-03,1.1111111111111112,1610612737,1610612747,True,13
15090,2015-16,2015-12-03,2.9,1610612745,1610612742,True,4
15091,2015-16,2015-12-03,1.4545454545454546,1610612742,1610612745,False,-4
15092,2015-16,2015-12-03,1.5,1610612739,1610612740,False,-6
15093,2015-16,2015-12-03,2.75,1610612740,1610612739,True,6
15094,2015-16,2015-12-04,1.6451612903225805,1610612743,1610612755,True,3
15095,2015-16,2015-12-04,2.35,1610612755,1610612743,False,-3
15096,2015-16,2015-12-04,1.2857142857142856,1610612744,1610612761,True,3
15097,2015-16,2015-12-04,3.9,1610612761,1610612744,False,-3
15098,2015-16,2015-12-04,2.8,1610612739,1610612748,False,-15
15099,2015-16,2015-12-04,1.4761904761904763,1610612748,1610612739,True,15
15100,2015-16,2015-12-04,2.05,1610612757,1610612750,True,6
15101,2015-16,2015-12-04,1.8,1610612750,1610612757,False,-6
15102,2015-16,2015-12-04,2.35,1610612758,1610612745,False,-7
15103,2015-16,2015-12-04,1.6451612903225805,1610612745,1610612758,True,7
15104,2015-16,2015-12-04,3.0,1610612766,1610612741,True,6
15105,2015-16,2015-12-04,1.4166666666666667,1610612741,1610612766,False,-6
15106,2015-16,2015-12-04,1.7142857142857144,1610612752,1610612749,False,-15
15107,2015-16,2015-12-04,2.2,1610612749,1610612752,True,15
15108,2015-16,2015-12-04,4.9,1610612738,1610612759,False,-3
15109,2015-16,2015-12-04,1.2083333333333333,1610612759,1610612738,True,3
15110,2015-16,2015-12-04,1.7692307692307692,1610612754,1610612762,False,-3
15111,2015-16,2015-12-04,2.1,1610612762,1610612754,True,3
15112,2015-16,2015-12-04,2.15,1610612753,1610612746,False,-2
15113,2015-16,2015-12-04,1.7407407407407407,1610612746,1610612753,True,2
15114,2015-16,2015-12-05,3.0,1610612756,1610612763,False,-2
15115,2015-16,2015-12-05,1.4166666666666667,1610612763,1610612756,True,2
15116,2015-16,2015-12-05,5.25,1610612747,1610612765,False,-20
15117,2015-16,2015-12-05,1.1818181818181819,1610612765,1610612747,True,20
15118,2015-16,2015-12-05,1.1111111111111112,1610612744,1610612751,True,16
15119,2015-16,2015-12-05,7.0,1610612751,1610612744,False,-16
15120,2015-16,2015-12-05,1.7407407407407407,1610612742,1610612764,True,12
15121,2015-16,2015-12-05,2.15,1610612764,1610612742,False,-12
15122,2015-16,2015-12-05,7.5,1610612758,1610612760,False,-3
15123,2015-16,2015-12-05,1.1,1610612760,1610612758,True,3
15124,2015-16,2015-12-06,2.15,1610612765,1610612766,False,-20
15125,2015-16,2015-12-06,1.7407407407407407,1610612766,1610612765,True,20
15126,2015-16,2015-12-06,1.1538461538461537,1610612759,1610612755,True,51
15127,2015-16,2015-12-06,5.75,1610612755,1610612759,False,-51
15128,2015-16,2015-12-06,1.9090909090909092,1610612742,1610612752,True,7
15129,2015-16,2015-12-06,1.9090909090909092,1610612752,1610612742,False,-7
15130,2015-16,2015-12-06,7.25,1610612747,1610612761,False,-9
15131,2015-16,2015-12-06,1.1052631578947367,1610612761,1610612747,True,9
15132,2015-16,2015-12-06,4.2,1610612764,1610612748,True,11
15133,2015-16,2015-12-06,1.263157894736842,1610612748,1610612764,False,-11
15134,2015-16,2015-12-06,1.8,1610612738,1610612740,True,18
15135,2015-16,2015-12-06,2.05,1610612740,1610612738,False,-18
15136,2015-16,2015-12-06,3.65,1610612756,1610612741,True,2
15137,2015-16,2015-12-06,1.3125,1610612741,1610612756,False,-2
15138,2015-16,2015-12-06,1.7692307692307692,1610612757,1610612749,False,-2
15139,2015-16,2015-12-06,2.1,1610612749,1610612757,True,2
15140,2015-16,2015-12-06,1.5555555555555556,1610612746,1610612750,True,4
15141,2015-16,2015-12-06,2.6,1610612750,1610612746,False,-4
15142,2015-16,2015-12-07,1.4,1610612744,1610612754,True,8
15143,2015-16,2015-12-07,3.1,1610612754,1610612744,False,-8
15144,2015-16,2015-12-07,5.25,1610612757,1610612739,False,-5
15145,2015-16,2015-12-07,1.1818181818181819,1610612739,1610612757,True,5
15146,2015-16,2015-12-07,1.4651162790697674,1610612745,1610612751,False,-5
15147,2015-16,2015-12-07,2.85,1610612751,1610612745,True,5
15148,2015-16,2015-12-07,1.7692307692307692,1610612760,1610612763,True,37
15149,2015-16,2015-12-07,2.1,1610612763,1610612760,False,-37
15150,2015-16,2015-12-07,1.5882352941176472,1610612753,1610612743,True,11
15151,2015-16,2015-12-07,2.5,1610612743,1610612753,False,-11
15152,2015-16,2015-12-07,2.3,1610612762,1610612758,False,-8
15153,2015-16,2015-12-07,1.6666666666666665,1610612758,1610612762,True,8
15154,2015-16,2015-12-08,1.8333333333333335,1610612748,1610612766,False,-18
15155,2015-16,2015-12-08,2.0,1610612766,1610612748,True,18
15156,2015-16,2015-12-08,2.45,1610612741,1610612738,False,-5
15157,2015-16,2015-12-08,1.606060606060606,1610612738,1610612741,True,5
15158,2015-16,2015-12-08,2.65,1610612745,1610612764,True,6
15159,2015-16,2015-12-08,1.5405405405405406,1610612764,1610612745,False,-6
15160,2015-16,2015-12-08,1.3846153846153846,1610612759,1610612761,False,-3
15161,2015-16,2015-12-08,3.2,1610612761,1610612759,True,3
15162,2015-16,2015-12-08,2.6,1610612763,1610612765,True,1
15163,2015-16,2015-12-08,1.5555555555555556,1610612765,1610612763,False,-1
15164,2015-16,2015-12-08,3.7,1610612747,1610612750,False,-1
15165,2015-16,2015-12-08,1.303030303030303,1610612750,1610612747,True,1
15166,2015-16,2015-12-08,1.4545454545454546,1610612746,1610612749,True,14
15167,2015-16,2015-12-08,2.9,1610612749,1610612746,False,-14
15168,2015-16,2015-12-08,2.75,1610612753,1610612756,False,-3
15169,2015-16,2015-12-08,1.5,1610612756,1610612753,True,3
15170,2015-16,2015-12-08,2.25,1610612752,1610612762,False,-21
15171,2015-16,2015-12-08,1.6896551724137931,1610612762,1610612752,True,21
15172,2015-16,2015-12-08,1.7692307692307692,1610612737,1610612742,True,3
15173,2015-16,2015-12-08,2.1,1610612742,1610612737,False,-3
15174,2015-16,2015-12-09,3.3,1610612755,1610612751,False,-9
15175,2015-16,2015-12-09,1.3703703703703702,1610612751,1610612755,True,9
15176,2015-16,2015-12-09,3.9,1610612737,1610612760,False,-13
15177,2015-16,2015-12-09,1.2857142857142856,1610612760,1610612737,True,13
15178,2015-16,2015-12-09,1.8,1610612746,1610612741,False,-3
15179,2015-16,2015-12-09,2.05,1610612741,1610612746,True,3
15180,2015-16,2015-12-09,3.1,1610612752,1610612758,False,-2
15181,2015-16,2015-12-09,1.4,1610612758,1610612752,True,2
15182,2015-16,2015-12-10,1.2222222222222223,1610612765,1610612755,True,12
15183,2015-16,2015-12-10,4.75,1610612755,1610612765,False,-12
15184,2015-16,2015-12-10,2.75,1610612748,1610612754,False,-13
15185,2015-16,2015-12-10,1.5,1610612754,1610612748,True,13
15186,2015-16,2015-12-10,1.625,1610612739,1610612753,True,35
15187,2015-16,2015-12-10,2.4,1610612753,1610612739,False,-35
15188,2015-16,2015-12-10,1.434782608695652,1610612744,1610612738,True,5
15189,2015-16,2015-12-10,2.95,1610612738,1610612744,False,-5
15190,2015-16,2015-12-10,3.8,1610612749,1610612761,False,-7
15191,2015-16,2015-12-10,1.2941176470588236,1610612761,1610612749,True,7
15192,2015-16,2015-12-10,2.45,1610612764,1610612740,False,-2
15193,2015-16,2015-12-10,1.606060606060606,1610612740,1610612764,True,2
15194,2015-16,2015-12-10,2.15,1610612766,1610612763,True,24
15195,2015-16,2015-12-10,1.7407407407407407,1610612763,1610612766,False,-24
15196,2015-16,2015-12-10,1.606060606060606,1610612760,1610612762,True,4
15197,2015-16,2015-12-10,2.45,1610612762,1610612760,False,-4
15198,2015-16,2015-12-10,1.9090909090909092,1610612750,1610612743,False,-3
15199,2015-16,2015-12-10,1.9090909090909092,1610612743,1610612750,True,3
15200,2015-16,2015-12-10,15.0,1610612747,1610612759,False,-22
15201,2015-16,2015-12-10,1.025,1610612759,1610612747,True,22
15202,2015-16,2015-12-10,2.6,1610612757,1610612756,True,10
15203,2015-16,2015-12-10,1.5555555555555556,1610612756,1610612757,False,-10
15204,2015-16,2015-12-11,1.3571428571428572,1610612746,1610612751,True,5
15205,2015-16,2015-12-11,3.4,1610612751,1610612746,False,-5
15206,2015-16,2015-12-11,2.35,1610612738,1610612766,True,5
15207,2015-16,2015-12-11,1.6451612903225805,1610612766,1610612738,False,-5
15208,2015-16,2015-12-11,2.0,1610612754,1610612765,False,-22
15209,2015-16,2015-12-11,1.8333333333333335,1610612765,1610612754,True,22
15210,2015-16,2015-12-11,7.5,1610612747,1610612745,False,-29
15211,2015-16,2015-12-11,1.1,1610612745,1610612747,True,29
15212,2015-16,2015-12-11,1.6666666666666665,1610612759,1610612737,True,25
15213,2015-16,2015-12-11,2.3,1610612737,1610612759,False,-25
15214,2015-16,2015-12-11,3.7,1610612740,1610612741,False,-4
15215,2015-16,2015-12-11,1.303030303030303,1610612741,1610612740,True,4
15216,2015-16,2015-12-11,1.1818181818181819,1610612744,1610612749,False,-13
15217,2015-16,2015-12-11,5.25,1610612749,1610612744,True,13
15218,2015-16,2015-12-11,3.3,1610612764,1610612742,True,3
15219,2015-16,2015-12-11,1.3703703703703702,1610612742,1610612764,False,-3
15220,2015-16,2015-12-11,2.45,1610612752,1610612757,True,2
15221,2015-16,2015-12-11,1.606060606060606,1610612757,1610612752,False,-2
15222,2015-16,2015-12-12,2.9,1610612750,1610612756,False,-7
15223,2015-16,2015-12-12,1.4545454545454546,1610612756,1610612750,True,7
15224,2015-16,2015-12-12,2.25,1610612763,1610612748,False,-3
15225,2015-16,2015-12-12,1.6896551724137931,1610612748,1610612763,True,3
15226,2015-16,2015-12-12,8.0,1610612755,1610612761,False,-20
15227,2015-16,2015-12-12,1.0909090909090908,1610612761,1610612755,True,20
15228,2015-16,2015-12-12,5.0,1610612762,1610612760,False,-6
15229,2015-16,2015-12-12,1.2,1610612760,1610612762,True,6
15230,2015-16,2015-12-13,2.75,1610612761,1610612754,False,-16
15231,2015-16,2015-12-13,1.5,1610612754,1610612761,True,16
15232,2015-16,2015-12-13,1.7692307692307692,1610612746,1610612765,True,2
15233,2015-16,2015-12-13,2.1,1610612765,1610612746,False,-2
15234,2015-16,2015-12-13,1.606060606060606,1610612753,1610612751,True,23
15235,2015-16,2015-12-13,2.45,1610612751,1610612753,False,-23
15236,2015-16,2015-12-13,11.0,1610612755,1610612741,False,-19
15237,2015-16,2015-12-13,1.05,1610612741,1610612755,True,19
15238,2015-16,2015-12-13,3.2,1610612748,1610612737,True,12
15239,2015-16,2015-12-13,1.3846153846153846,1610612737,1610612748,False,-12
15240,2015-16,2015-12-13,2.35,1610612764,1610612763,False,-17
15241,2015-16,2015-12-13,1.6451612903225805,1610612763,1610612764,True,17
15242,2015-16,2015-12-13,2.6,1610612756,1610612742,False,-10
15243,2015-16,2015-12-13,1.5555555555555556,1610612742,1610612756,True,10
15244,2015-16,2015-12-13,9.0,1610612762,1610612759,False,-37
15245,2015-16,2015-12-13,1.0714285714285714,1610612759,1610612762,True,37
15246,2015-16,2015-12-13,1.526315789473684,1610612745,1610612743,False,-6
15247,2015-16,2015-12-13,2.7,1610612743,1610612745,True,6
15248,2015-16,2015-12-13,2.4,1610612740,1610612757,False,-4
15249,2015-16,2015-12-13,1.625,1610612757,1610612740,True,4
15250,2015-16,2015-12-14,1.8333333333333335,1610612739,1610612738,True,12
15251,2015-16,2015-12-14,2.0,1610612738,1610612739,False,-12
15252,2015-16,2015-12-14,3.2,1610612743,1610612750,True,12
15253,2015-16,2015-12-14,1.3846153846153846,1610612750,1610612743,False,-12
15254,2015-16,2015-12-14,2.25,1610612745,1610612758,False,-10
15255,2015-16,2015-12-14,1.6896551724137931,1610612758,1610612745,True,10
15256,2015-16,2015-12-14,1.5555555555555556,1610612749,1610612747,False,-18
15257,2015-16,2015-12-14,2.6,1610612747,1610612749,True,18
15258,2015-16,2015-12-15,2.6,1610612742,1610612754,False,-26
15259,2015-16,2015-12-15,1.5555555555555556,1610612754,1610612742,True,26
15260,2015-16,2015-12-15,1.9090909090909092,1610612766,1610612753,False,-15
15261,2015-16,2015-12-15,1.9090909090909092,1610612753,1610612766,True,15
15262,2015-16,2015-12-15,2.7,1610612750,1610612752,False,-5
15263,2015-16,2015-12-15,1.526315789473684,1610612752,1610612750,True,5
15264,2015-16,2015-12-15,1.4545454545454546,1610612748,1610612751,True,6
15265,2015-16,2015-12-15,2.9,1610612751,1610612748,False,-6
15266,2015-16,2015-12-15,2.2,1610612738,1610612765,False,-3
15267,2015-16,2015-12-15,1.7142857142857144,1610612765,1610612738,True,3
15268,2015-16,2015-12-15,12.0,1610612755,1610612737,False,-21
15269,2015-16,2015-12-15,1.04,1610612737,1610612755,True,21
15270,2015-16,2015-12-15,6.0,1610612757,1610612760,False,-16
15271,2015-16,2015-12-15,1.1428571428571428,1610612760,1610612757,True,16
15272,2015-16,2015-12-15,2.6,1610612763,1610612741,False,-13
15273,2015-16,2015-12-15,1.5555555555555556,1610612741,1610612763,True,13
15274,2015-16,2015-12-15,10.0,1610612764,1610612759,False,-19
15275,2015-16,2015-12-15,1.0625,1610612759,1610612764,True,19
15276,2015-16,2015-12-15,2.35,1610612740,1610612762,True,10
15277,2015-16,2015-12-15,1.6451612903225805,1610612762,1610612740,False,-10
15278,2015-16,2015-12-15,7.0,1610612749,1610612746,False,-13
15279,2015-16,2015-12-15,1.1111111111111112,1610612746,1610612749,True,13
15280,2015-16,2015-12-15,8.5,1610612756,1610612744,False,-25
15281,2015-16,2015-12-15,1.0833333333333333,1610612744,1610612756,True,25
15282,2015-16,2015-12-16,1.6666666666666665,1610612761,1610612766,False,-10
15283,2015-16,2015-12-16,2.3,1610612766,1610612761,True,10
15284,2015-16,2015-12-16,2.1,1610612760,1610612739,False,-4
15285,2015-16,2015-12-16,1.7692307692307692,1610612739,1610612760,True,4
15286,2015-16,2015-12-16,1.4166666666666667,1610612745,1610612747,True,20
15287,2015-16,2015-12-16,3.0,1610612747,1610612745,False,-20
15288,2015-16,2015-12-17,2.7,1610612757,1610612753,False,-8
15289,2015-16,2015-12-17,1.526315789473684,1610612753,1610612757,True,8
15290,2015-16,2015-12-17,6.0,1610612751,1610612754,False,-7
15291,2015-16,2015-12-17,1.1428571428571428,1610612754,1610612751,True,7
15292,2015-16,2015-12-17,1.4,1610612752,1610612755,True,10
15293,2015-16,2015-12-17,3.1,1610612755,1610612752,False,-10
15294,2015-16,2015-12-17,2.45,1610612737,1610612738,True,8
15295,2015-16,2015-12-17,1.606060606060606,1610612738,1610612737,False,-8
15296,2015-16,2015-12-17,2.7,1610612761,1610612748,True,14
15297,2015-16,2015-12-17,1.526315789473684,1610612748,1610612761,False,-14
15298,2015-16,2015-12-17,2.7,1610612765,1610612741,True,3
15299,2015-16,2015-12-17,1.526315789473684,1610612741,1610612765,False,-3
15300,2015-16,2015-12-17,1.7407407407407407,1610612758,1610612750,False,-4
15301,2015-16,2015-12-17,2.15,1610612750,1610612758,True,4
15302,2015-16,2015-12-17,3.8,1610612746,1610612759,False,-8
15303,2015-16,2015-12-17,1.2941176470588236,1610612759,1610612746,True,8
15304,2015-16,2015-12-17,2.15,1610612763,1610612742,False,-9
15305,2015-16,2015-12-17,1.7407407407407407,1610612742,1610612763,True,9
15306,2015-16,2015-12-17,2.9,1610612743,1610612762,False,-9
15307,2015-16,2015-12-17,1.4545454545454546,1610612762,1610612743,True,9
15308,2015-16,2015-12-17,2.35,1610612740,1610612756,False,-16
15309,2015-16,2015-12-17,1.6451612903225805,1610612756,1610612740,True,16
15310,2015-16,2015-12-17,21.0,1610612749,1610612744,False,-9
15311,2015-16,2015-12-17,1.0101010101010102,1610612744,1610612749,True,9
15312,2015-16,2015-12-18,18.0,1610612747,1610612760,False,-40
15313,2015-16,2015-12-18,1.02,1610612760,1610612747,True,40
15314,2015-16,2015-12-18,1.7692307692307692,1610612766,1610612764,False,-8
15315,2015-16,2015-12-18,2.1,1610612764,1610612766,True,8
15316,2015-16,2015-12-18,2.15,1610612741,1610612752,False,-16
15317,2015-16,2015-12-18,1.7407407407407407,1610612752,1610612741,True,16
15318,2015-16,2015-12-18,1.8695652173913042,1610612754,1610612763,False,-12
15319,2015-16,2015-12-18,1.9523809523809523,1610612763,1610612754,True,12
15320,2015-16,2015-12-18,1.7142857142857144,1610612746,1610612745,False,-10
15321,2015-16,2015-12-18,2.2,1610612745,1610612746,True,10
15322,2015-16,2015-12-19,1.7692307692307692,1610612750,1610612751,True,15
15323,2015-16,2015-12-19,2.1,1610612751,1610612750,False,-15
15324,2015-16,2015-12-19,2.7,1610612757,1610612748,False,-7
15325,2015-16,2015-12-19,1.5,1610612748,1610612757,True,7
15326,2015-16,2015-12-19,18.0,1610612755,1610612739,False,-22
15327,2015-16,2015-12-19,1.02,1610612739,1610612755,True,22
15328,2015-16,2015-12-19,3.8,1610612749,1610612756,True,6
15329,2015-16,2015-12-19,1.289855072463768,1610612756,1610612749,False,-6
15330,2015-16,2015-12-19,1.8333333333333335,1610612737,1610612753,True,3
15331,2015-16,2015-12-19,2.0,1610612753,1610612737,False,-3
15332,2015-16,2015-12-19,3.0,1610612758,1610612761,True,10
15333,2015-16,2015-12-19,1.4166666666666667,1610612761,1610612758,False,-10
15334,2015-16,2015-12-19,1.9523809523809523,1610612740,1610612743,True,5
15335,2015-16,2015-12-19,1.8695652173913042,1610612743,1610612740,False,-5
15336,2015-16,2015-12-20,2.2,1610612758,1610612764,False,-14
15337,2015-16,2015-12-20,1.7142857142857144,1610612764,1610612758,True,14
15338,2015-16,2015-12-20,4.0,1610612750,1610612738,False,-14
15339,2015-16,2015-12-20,1.2777777777777777,1610612738,1610612750,True,14
15340,2015-16,2015-12-20,2.2,1610612753,1610612752,True,8
15341,2015-16,2015-12-20,1.7142857142857144,1610612752,1610612753,False,-8
15342,2015-16,2015-12-20,6.5,1610612751,1610612741,True,3
15343,2015-16,2015-12-20,1.125,1610612741,1610612751,False,-3
15344,2015-16,2015-12-20,6.25,1610612757,1610612737,False,-9
15345,2015-16,2015-12-20,1.1333333333333333,1610612737,1610612757,True,9
15346,2015-16,2015-12-20,2.35,1610612766,1610612745,False,-7
15347,2015-16,2015-12-20,1.6451612903225805,1610612745,1610612766,True,7
15348,2015-16,2015-12-20,5.0,1610612754,1610612759,False,-14
15349,2015-16,2015-12-20,1.2,1610612759,1610612754,True,14
15350,2015-16,2015-12-20,2.65,1610612756,1610612762,False,-21
15351,2015-16,2015-12-20,1.5405405405405406,1610612762,1610612756,True,21
15352,2015-16,2015-12-20,1.8,1610612760,1610612746,True,1
15353,2015-16,2015-12-20,2.05,1610612746,1610612760,False,-1
15354,2015-16,2015-12-21,1.1428571428571428,1610612763,1610612755,True,14
15355,2015-16,2015-12-21,6.0,1610612755,1610612763,False,-14
15356,2015-16,2015-12-21,2.7,1610612742,1610612761,False,-4
15357,2015-16,2015-12-21,1.526315789473684,1610612761,1610612742,True,4
15358,2015-16,2015-12-21,2.25,1610612765,1610612748,True,1
15359,2015-16,2015-12-21,1.6896551724137931,1610612748,1610612765,False,-1
15360,2015-16,2015-12-21,2.9,1610612747,1610612743,True,4
15361,2015-16,2015-12-21,1.4545454545454546,1610612743,1610612747,False,-4
15362,2015-16,2015-12-22,9.5,1610612752,1610612739,False,-7
15363,2015-16,2015-12-22,1.0666666666666667,1610612739,1610612752,True,7
15364,2015-16,2015-12-22,2.0,1610612738,1610612766,True,13
15365,2015-16,2015-12-22,1.8333333333333335,1610612766,1610612738,False,-13
15366,2015-16,2015-12-22,1.9523809523809523,1610612745,1610612753,False,-3
15367,2015-16,2015-12-22,1.8695652173913042,1610612753,1610612745,True,3
15368,2015-16,2015-12-22,1.9090909090909092,1610612763,1610612764,False,-9
15369,2015-16,2015-12-22,1.9090909090909092,1610612764,1610612763,True,9
15370,2015-16,2015-12-22,3.5,1610612758,1610612754,True,2
15371,2015-16,2015-12-22,1.3333333333333333,1610612754,1610612758,False,-2
15372,2015-16,2015-12-22,1.6451612903225805,1610612742,1610612751,True,1
15373,2015-16,2015-12-22,2.35,1610612751,1610612742,False,-1
15374,2015-16,2015-12-22,1.1428571428571428,1610612759,1610612750,True,25
15375,2015-16,2015-12-22,6.0,1610612750,1610612759,False,-25
15376,2015-16,2015-12-22,3.8,1610612757,1610612740,False,-26
15377,2015-16,2015-12-22,1.2941176470588236,1610612740,1610612757,True,26
15378,2015-16,2015-12-22,6.5,1610612755,1610612749,False,-13
15379,2015-16,2015-12-22,1.125,1610612749,1610612755,True,13
15380,2015-16,2015-12-22,3.5,1610612765,1610612737,False,-7
15381,2015-16,2015-12-22,1.3333333333333333,1610612737,1610612765,True,7
15382,2015-16,2015-12-22,4.75,1610612743,1610612756,True,8
15383,2015-16,2015-12-22,1.2222222222222223,1610612756,1610612743,False,-8
15384,2015-16,2015-12-22,12.0,1610612762,1610612744,False,-18
15385,2015-16,2015-12-22,1.04,1610612744,1610612762,True,18
15386,2015-16,2015-12-22,1.04,1610612760,1610612747,True,35
15387,2015-16,2015-12-22,12.0,1610612747,1610612760,False,-35
15388,2015-16,2015-12-24,2.55,1610612740,1610612748,False,-6
15389,2015-16,2015-12-24,1.5714285714285714,1610612748,1610612740,True,6
15390,2015-16,2015-12-24,5.0,1610612741,1610612760,True,9
15391,2015-16,2015-12-24,1.2,1610612760,1610612741,False,-9
15392,2015-16,2015-12-24,3.4,1610612739,1610612744,False,-6
15393,2015-16,2015-12-24,1.3571428571428572,1610612744,1610612739,True,6
15394,2015-16,2015-12-24,1.3333333333333333,1610612759,1610612745,False,-4
15395,2015-16,2015-12-24,3.5,1610612745,1610612759,True,4
15396,2015-16,2015-12-24,1.0909090909090908,1610612746,1610612747,True,10
15397,2015-16,2015-12-24,8.0,1610612747,1610612746,False,-10
15398,2015-16,2015-12-25,1.7142857142857144,1610612764,1610612751,True,15
15399,2015-16,2015-12-25,2.2,1610612751,1610612764,False,-15
15400,2015-16,2015-12-25,1.6666666666666665,1610612761,1610612749,True,21
15401,2015-16,2015-12-25,2.3,1610612749,1610612761,False,-21
15402,2015-16,2015-12-25,1.8333333333333335,1610612745,1610612740,False,-2
15403,2015-16,2015-12-25,2.0,1610612740,1610612745,True,2
15404,2015-16,2015-12-25,2.2,1610612763,1610612766,False,-6
15405,2015-16,2015-12-25,1.7142857142857144,1610612766,1610612763,True,6
15406,2015-16,2015-12-25,2.75,1610612748,1610612753,True,7
15407,2015-16,2015-12-25,1.5,1610612753,1610612748,False,-7
15408,2015-16,2015-12-25,1.8333333333333335,1610612738,1610612765,True,6
15409,2015-16,2015-12-25,2.0,1610612765,1610612738,False,-6
15410,2015-16,2015-12-25,3.9,1610612752,1610612737,False,-19
15411,2015-16,2015-12-25,1.2857142857142856,1610612737,1610612752,True,19
15412,2015-16,2015-12-25,1.606060606060606,1610612754,1610612750,True,14
15413,2015-16,2015-12-25,2.45,1610612750,1610612754,False,-14
15414,2015-16,2015-12-25,2.2,1610612741,1610612742,False,-7
15415,2015-16,2015-12-25,1.7142857142857144,1610612742,1610612741,True,7
15416,2015-16,2015-12-25,13.0,1610612743,1610612759,False,-15
15417,2015-16,2015-12-25,1.0333333333333334,1610612759,1610612743,True,15
15418,2015-16,2015-12-25,7.25,1610612755,1610612756,True,7
15419,2015-16,2015-12-25,1.1052631578947367,1610612756,1610612755,False,-7
15420,2015-16,2015-12-25,1.7692307692307692,1610612746,1610612762,True,5
15421,2015-16,2015-12-25,2.1,1610612762,1610612746,False,-5
15422,2015-16,2015-12-25,1.2941176470588236,1610612739,1610612757,False,-29
15423,2015-16,2015-12-25,3.8,1610612757,1610612739,True,29
15424,2015-16,2015-12-26,5.3,1610612747,1610612763,False,-16
15425,2015-16,2015-12-26,1.1818181818181819,1610612763,1610612747,True,16
15426,2015-16,2015-12-26,4.45,1610612752,1610612738,False,-9
15427,2015-16,2015-12-26,1.2352941176470589,1610612738,1610612752,True,9
15428,2015-16,2015-12-26,18.0,1610612743,1610612760,False,-10
15429,2015-16,2015-12-26,1.02,1610612760,1610612743,True,10
15430,2015-16,2015-12-26,4.55,1610612757,1610612758,True,4
15431,2015-16,2015-12-26,1.2222222222222223,1610612758,1610612757,False,-4
15432,2015-16,2015-12-27,2.55,1610612740,1610612753,False,-15
15433,2015-16,2015-12-27,1.5714285714285714,1610612753,1610612740,True,15
15434,2015-16,2015-12-27,2.05,1610612737,1610612754,False,-6
15435,2015-16,2015-12-27,1.8,1610612754,1610612737,True,6
15436,2015-16,2015-12-27,9.5,1610612747,1610612766,False,-10
15437,2015-16,2015-12-27,1.0666666666666667,1610612766,1610612747,True,10
15438,2015-16,2015-12-27,1.9523809523809523,1610612746,1610612764,True,17
15439,2015-16,2015-12-27,1.8695652173913042,1610612764,1610612746,False,-17
15440,2015-16,2015-12-27,4.1,1610612751,1610612748,True,6
15441,2015-16,2015-12-27,1.2702702702702702,1610612748,1610612751,False,-6
15442,2015-16,2015-12-27,2.0,1610612761,1610612741,False,-7
15443,2015-16,2015-12-27,1.8333333333333335,1610612741,1610612761,True,7
15444,2015-16,2015-12-27,11.0,1610612750,1610612759,False,-6
15445,2015-16,2015-12-27,1.05,1610612759,1610612750,True,6
15446,2015-16,2015-12-27,2.95,1610612749,1610612742,False,-10
15447,2015-16,2015-12-27,1.434782608695652,1610612742,1610612749,True,10
15448,2015-16,2015-12-27,4.3,1610612755,1610612762,False,-4
15449,2015-16,2015-12-27,1.25,1610612762,1610612755,True,4
15450,2015-16,2015-12-27,1.1818181818181819,1610612739,1610612756,True,4
15451,2015-16,2015-12-27,5.25,1610612756,1610612739,False,-4
15452,2015-16,2015-12-27,12.0,1610612758,1610612744,False,-19
15453,2015-16,2015-12-27,1.04,1610612744,1610612758,True,19
15454,2015-16,2015-12-28,1.8,1610612765,1610612752,False,-12
15455,2015-16,2015-12-28,2.05,1610612752,1610612765,True,12
15456,2015-16,2015-12-28,2.7,1610612748,1610612763,False,-9
15457,2015-16,2015-12-28,1.526315789473684,1610612763,1610612748,True,9
15458,2015-16,2015-12-28,11.0,1610612749,1610612760,False,-8
15459,2015-16,2015-12-28,1.05,1610612760,1610612749,True,8
15460,2015-16,2015-12-28,2.55,1610612737,1610612745,True,6
15461,2015-16,2015-12-28,1.5714285714285714,1610612745,1610612737,False,-6
15462,2015-16,2015-12-28,1.3703703703703702,1610612739,1610612743,True,6
15463,2015-16,2015-12-28,3.3,1610612743,1610612739,False,-6
15464,2015-16,2015-12-29,3.8,1610612751,1610612753,False,-7
15465,2015-16,2015-12-29,1.2941176470588236,1610612753,1610612751,True,7
15466,2015-16,2015-12-29,1.7142857142857144,1610612746,1610612766,True,5
15467,2015-16,2015-12-29,2.2,1610612766,1610612746,False,-5
15468,2015-16,2015-12-29,10.5,1610612747,1610612738,True,8
15469,2015-16,2015-12-29,1.0555555555555556,1610612738,1610612747,False,-8
15470,2015-16,2015-12-29,3.8,1610612764,1610612761,False,-3
15471,2015-16,2015-12-29,1.2941176470588236,1610612761,1610612764,True,3
15472,2015-16,2015-12-29,2.35,1610612754,1610612741,False,-2
15473,2015-16,2015-12-29,1.6451612903225805,1610612741,1610612754,True,2
15474,2015-16,2015-12-29,2.5,1610612762,1610612750,False,-14
15475,2015-16,2015-12-29,1.5882352941176472,1610612750,1610612762,True,14
15476,2015-16,2015-12-29,1.606060606060606,1610612744,1610612742,False,-23
15477,2015-16,2015-12-29,2.45,1610612742,1610612744,True,23
